,image_path,predicted_class,confidence
45,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_15.png,bird,0.72
46,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_15.png,bird,0.64
47,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_15.png,bird,0.29
48,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,sheep,0.65
49,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,zebra,0.62
50,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,sheep,0.62
51,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,bird,0.54
52,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,sheep,0.51
53,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,bird,0.49
54,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,sheep,0.34
55,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,bird,0.29
56,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_16.png,bird,0.27
57,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.41
58,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.35
59,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.35
60,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.32
61,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.31
62,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.29
63,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.28
64,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,bird,0.26
65,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_17.png,teddy bear,0.26
66,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_18.png,bear,0.95
67,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_18.png,bear,0.95
68,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_18.png,bear,0.94
69,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_18.png,bear,0.89
70,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_19.png,sheep,0.95
71,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_19.png,sheep,0.87
72,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_2.png,giraffe,0.95
73,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_2.png,giraffe,0.95
74,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_2.png,giraffe,0.94
75,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_2.png,giraffe,0.94
76,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_2.png,giraffe,0.93
77,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,bird,0.86
78,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.83
79,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.8
80,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,bird,0.74
81,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.71
82,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.69
83,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.59
84,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,bird,0.57
85,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.54
86,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,bird,0.53
87,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.5
88,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.49
89,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.46
90,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.46
91,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.42
92,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.39
93,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,kite,0.3
94,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_21.png,bird,0.26
95,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.92
96,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.9
97,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.89
98,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.85
99,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.82
100,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.8
101,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.74
102,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.69
103,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.69
104,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.67
105,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.43
106,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.42
107,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.42
108,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.4
109,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,umbrella,0.32
110,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.3
111,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.3
112,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_22.png,bird,0.28
113,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_23.png,cat,0.4
114,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_23.png,zebra,0.34
115,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.73
116,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.61
117,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.48
118,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.45
119,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.36
120,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.35
121,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.33
122,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.31
123,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.29
124,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.29
125,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_24.png,person,0.29
126,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.7
127,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.51
128,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.51
129,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.5
130,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.47
131,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.36
132,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.36
133,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.35
134,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.32
135,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.32
136,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.3
137,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_25.png,bird,0.3
138,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_26.png,bird,0.92
139,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_26.png,dog,0.51
140,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_27.png,person,0.87
141,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_27.png,person,0.84
142,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_27.png,person,0.82
143,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_27.png,boat,0.67
144,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_27.png,person,0.28
145,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.91
146,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.86
147,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.85
148,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.84
149,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.82
150,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.8
151,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.79
152,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.78
153,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.78
154,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.75
155,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.74
156,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.71
157,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.71
158,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.69
159,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.53
160,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.51
161,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.46
162,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.43
163,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.38
164,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.35
165,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_28.png,bird,0.28
166,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_3.png,cat,0.89
167,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_30.png,bird,0.72
168,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_30.png,bird,0.67
169,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_30.png,bird,0.51
170,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_30.png,bird,0.35
171,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_30.png,bird,0.31
172,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.72
173,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.63
174,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,cow,0.52
175,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,cow,0.48
176,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,cow,0.46
177,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.46
178,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.44
179,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.43
180,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,sheep,0.39
181,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.36
182,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.34
183,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,cow,0.3
184,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,elephant,0.29
185,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_32.png,cow,0.28
186,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_33.png,teddy bear,0.39
187,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_33.png,teddy bear,0.39
188,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_33.png,dog,0.25
189,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.93
190,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.9
191,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.88
192,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.87
193,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.82
194,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.79
195,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.72
196,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.65
197,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.43
198,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.39
199,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.37
200,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.37
201,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.37
202,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.34
203,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_34.png,horse,0.31
204,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_35.png,elephant,0.29
205,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.94
206,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.94
207,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.9
208,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.86
209,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.86
210,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.75
211,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.73
212,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.71
213,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.58
214,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.55
215,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.49
216,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.48
217,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.45
218,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.44
219,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.39
220,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.36
221,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.3
222,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.29
223,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_36.png,bird,0.29
224,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_37.png,bear,0.73
225,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_37.png,bear,0.53
226,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_37.png,bear,0.52
227,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_37.png,dog,0.38
228,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_37.png,bear,0.31
229,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_39.png,cow,0.58
230,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,zebra,0.49
231,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,zebra,0.41
232,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,zebra,0.37
233,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,bird,0.37
234,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,cow,0.36
235,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,zebra,0.36
236,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,cow,0.32
237,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,cow,0.29
238,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,zebra,0.26
239,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_4.png,cow,0.25
240,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_40.png,bird,0.53
241,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_40.png,carrot,0.4
242,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_40.png,broccoli,0.33
243,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_40.png,teddy bear,0.27
244,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_40.png,teddy bear,0.26
245,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.93
246,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.91
247,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.91
248,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.91
249,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.91
250,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.88
251,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.88
252,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.87
253,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.84
254,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.8
255,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.72
256,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.7
257,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.67
258,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.63
259,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.62
260,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.57
261,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.57
262,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.55
263,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.49
264,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.48
265,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.46
266,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.44
267,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.39
268,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.38
269,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.35
270,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_41.png,zebra,0.32
271,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.91
272,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.91
273,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.88
274,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.85
275,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.47
276,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,dog,0.37
277,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,bird,0.36
278,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,giraffe,0.3
279,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_42.png,dog,0.27
280,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_43.png,bird,0.68
281,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_43.png,bird,0.52
282,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_44.png,bird,0.94
283,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.79
284,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.76
285,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.74
286,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.73
287,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.69
288,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.58
289,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.57
290,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.5
291,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.46
292,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.43
293,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.43
294,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,cow,0.43
295,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.36
296,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.31
297,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.3
298,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_45.png,sheep,0.27
299,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_46.png,bird,0.83
300,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_46.png,bird,0.74
301,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_47.png,bear,0.44
302,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.88
303,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.87
304,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.87
305,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.86
306,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.81
307,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.8
